Category ,Link
Conf-Infrastructure-Template,https://github.com/openstack/charm-cinder/blob/master/charmhelpers/contrib/hardening/host/templates/99-hardening.sh
Conf-ServiceOperations,https://github.com/openstack/designate/blob/master/devstack/exercise.sh
Inf-Creation,https://github.com/openstack/charm-glance/blob/master/charmhelpers/contrib/openstack/files/check_haproxy.sh
Conf-Infrastructure-Setup,https://github.com/openstack/tripleo-validations/blob/master/ci/playbooks/coverchange.yaml
Conf-Externals,https://github.com/openstack/neutron-dynamic-routing/blob/master/etc/oslo-config-generator/bgp_dragent.ini
Conf-Infrastructure-Template,https://github.com/openstack/openstack-ansible-galera_server/blob/master/templates/cluster.cnf.j2
Conf-Infrastructure-Variables,https://github.com/openstack/charm-nova-cloud-controller/blob/master/charmhelpers/contrib/hardening/defaults/mysql.yaml
Conf-Infrastructure-Template,https://github.com/openstack/rpm-packaging/blob/master/openstack/murano-dashboard/murano-dashboard.spec.j2
Conf-Reader,https://github.com/openstack/octavia/blob/master/octavia/db/api.py
Conf-Infrastructure-Setup,https://github.com/openstack/kolla-ansible/blob/master/ansible/roles/glance/tasks/reconfigure.yml
Conf-Infrastructure-Setup,https://github.com/openstack/kolla-ansible/blob/master/ansible/roles/common/tasks/check-containers.yml
Conf-Infrastructure-Template,https://github.com/openstack/puppet-trove/blob/master/templates/trove-guestagent.conf.erb
Conf-Infrastructure-Variables,https://github.com/openstack/openstack-ansible/blob/master/inventory/group_vars/all/designate.yml
Conf-Externals,https://github.com/openstack/osops/blob/master/example-configs/MIT_CSAIL/controller/etc/glance/glance-api-paste.ini
Conf-Externals,https://github.com/openstack/oslo.rootwrap/blob/master/benchmark/rootwrap.conf
Conf-Externals,https://github.com/openstack/murano/blob/master/etc/oslo-config-generator/murano-cfapi.conf
Inf-Creation,https://github.com/openstack/diskimage-builder/blob/master/diskimage_builder/elements/deploy-targetcli/extra-data.d/module/module-setup.sh
Conf-Externals,https://github.com/openstack/ironic/blob/master/etc/ironic/rootwrap.conf
Conf-ServiceOperations,https://github.com/openstack/murano/blob/master/devstack/upgrade/shutdown.sh
Conf-Infrastructure-Setup,https://github.com/openstack/kolla-ansible/blob/master/ansible/roles/glance/tasks/config.yml
Conf-Infrastructure-Template,https://github.com/openstack/openstack-ansible-galera_server/blob/master/templates/my.cnf.j2
Inf-Creation,https://github.com/openstack/ironic-python-agent/blob/master/tools/with_venv.sh
Conf-Infrastructure-Template,https://github.com/openstack/rpm-packaging/blob/master/openstack/ovsdbapp/ovsdbapp.spec.j2
Conf-Infrastructure-Template,https://github.com/openstack/charm-neutron-openvswitch/blob/master/templates/mitaka/dhcp_agent.ini
Conf-Infrastructure-Variables,https://github.com/openstack/kayobe/blob/master/ansible/roles/dell-switch-bmp/defaults/main.yml
Conf-Externals,https://github.com/openstack/loci/blob/master/playbooks/files/docker-systemd.conf
Conf-Infrastructure-Template,https://github.com/openstack/rpm-packaging/blob/master/openstack/heat-dashboard/heat-dashboard.spec.j2
Conf-Externals,https://github.com/openstack/zun/blob/master/etc/zun/rootwrap.conf
Conf-Infrastructure-Template,https://github.com/openstack/rpm-packaging/blob/master/openstack/oslo.log/oslo.log.spec.j2
Conf-Reader,https://github.com/openstack/compute-hyperv/blob/master/compute_hyperv/nova/hostops.py
Conf-Externals,https://github.com/openstack/ironic/blob/master/tools/policy/ironic-policy-generator.conf
Conf-Externals,https://github.com/openstack/os-ken/blob/master/etc/os_ken/os_ken.conf
Conf-ServiceOperations,https://github.com/openstack/devstack/blob/master/tools/install_pip.sh
Conf-Infrastructure-Variables,https://github.com/openstack/charm-glance/blob/master/charmhelpers/contrib/hardening/defaults/apache.yaml
Conf-Infrastructure-Template,https://github.com/openstack/rpm-packaging/blob/master/openstack/XStatic-JSEncrypt/XStatic-JSEncrypt.spec.j2
Conf-Reader,https://github.com/openstack/monasca-notification/blob/master/monasca_notification/common/utils.py
Conf-Infrastructure-Template,https://github.com/openstack/ansible-hardening/blob/master/templates/sshd_config_block.j2
Conf-Infrastructure-Variables,https://github.com/openstack/kayobe/blob/master/ansible/roles/bootstrap/vars/RedHat.yml
Conf-ServiceOperations,https://github.com/openstack/murano/blob/master/devstack/plugin.sh
Conf-Infrastructure-Variables,https://github.com/openstack/charm-nova-cloud-controller/blob/master/charmhelpers/contrib/hardening/defaults/ssh.yaml
Conf-Infrastructure-Template,https://github.com/openstack/election/blob/master/openstack_election/templates/combined_nominations_last_days.j2
Conf-Infrastructure-Setup,https://github.com/openstack/kolla-ansible/blob/master/ansible/roles/blazar/tasks/clone.yml
Conf-Externals,https://github.com/openstack/manila/blob/master/etc/manila/rootwrap.conf
Conf-Externals,https://github.com/openstack/rpm-packaging/blob/master/openstack/manila/openstack-manila.defaultconf
Conf-Externals,https://github.com/openstack/murano/blob/master/murano/db/cfapi_migration/alembic.ini
Conf-Infrastructure-Template,https://github.com/openstack/tripleo-validations/blob/master/.config/molecule/Dockerfile
Conf-Infrastructure-Template,https://github.com/openstack/rpm-packaging/blob/master/openstack/oslo.versionedobjects/oslo.versionedobjects.spec.j2
Conf-Infrastructure-Template,https://github.com/openstack/rpm-packaging/blob/master/openstack/keystone-tempest-plugin/keystone-tempest-plugin.spec.j2
Conf-Infrastructure-Template,https://github.com/openstack/kayobe/blob/master/playbooks/kayobe-seed-base/overrides.yml.j2
Conf-Infrastructure-Variables,https://github.com/openstack/ansible-role-python_venv_build/blob/master/vars/redhat-9.yml
Conf-Infrastructure-Setup,https://github.com/openstack/kolla-ansible/blob/master/ansible/roles/barbican/tasks/deploy-containers.yml
Conf-Infrastructure-Variables,https://github.com/openstack/openstack-ansible/blob/master/inventory/group_vars/all/ceph-rgw.yml
Conf-ServiceOperations,https://github.com/openstack/murano/blob/master/devstack/upgrade/upgrade.sh
Conf-Externals,https://github.com/openstack/placement/blob/master/etc/placement/policy-generator.conf
Conf-Externals,https://github.com/openstack/patrole/blob/master/etc/config-generator.patrole.conf
Conf-Externals,https://github.com/openstack/ironic/blob/master/tools/config/ironic-config-generator.conf
Inf-Creation,https://github.com/openstack/devstack-plugin-amqp1/blob/master/devstack/plugin.sh
Conf-Infrastructure-Setup,https://github.com/openstack/kolla-ansible/blob/master/ansible/roles/barbican/tasks/bootstrap.yml
Conf-Infrastructure-Template,https://github.com/openstack/rpm-packaging/blob/master/openstack/python-zaqarclient/python-zaqarclient.spec.j2
Conf-Infrastructure-Setup,https://github.com/openstack/kolla-ansible/blob/master/ansible/roles/blazar/tasks/stop.yml
Conf-ServiceOperations,https://github.com/openstack/devstack-plugin-cookiecutter/blob/master/%7B%7Bcookiecutter.repo_name%7D%7D/devstack/plugin.sh
Conf-Infrastructure-Variables,https://github.com/openstack/ansible-role-collect-logs/blob/master/roles/collect_logs/defaults/main.yml
Conf-Infrastructure-Template,https://github.com/openstack/charm-neutron-gateway/blob/master/templates/mitaka/l3_agent.ini
Conf-Infrastructure-Template,https://github.com/openstack/rpm-packaging/blob/master/openstack/taskflow/taskflow.spec.j2
Conf-Infrastructure-Variables,https://github.com/openstack/kayobe/blob/master/ansible/roles/drac-boot-mode/defaults/main.yml
Conf-Externals,https://github.com/openstack/freezer/blob/master/etc/config-generator.conf
Conf-Infrastructure-Setup,https://github.com/openstack/devstack-vagrant/blob/master/puppet/modules/devstack/manifests/init.pp
Conf-Infrastructure-Setup,https://github.com/openstack/kolla-ansible/blob/master/ansible/roles/elasticsearch/tasks/config-host.yml
Conf-Declaration,https://github.com/openstack/cloudkitty/blob/master/cloudkitty/fetcher/gnocchi.py
Conf-Infrastructure-Setup,https://github.com/openstack/openstack-ansible-ops/blob/master/elk_metrics_7x/roles/elastic_repositories/tasks/elastic_yum_repos.yml
Conf-Infrastructure-Template,https://github.com/openstack/rpm-packaging/blob/master/openstack/oslo.policy/oslo.policy.spec.j2
Conf-ServiceOperations,https://github.com/openstack/devstack-plugin-ceph/blob/master/devstack/plugin.sh
Inf-Creation,https://github.com/openstack/charm-ceilometer-agent/blob/master/charmhelpers/contrib/openstack/files/check_haproxy.sh
Conf-Infrastructure-Variables,https://github.com/openstack/openstack-helm-infra/blob/master/memcached/values.yaml
Inf-Creation,https://github.com/openstack/charm-keystone/blob/master/charmhelpers/contrib/openstack/files/check_haproxy.sh
Conf-Externals,https://github.com/openstack/osops/blob/master/example-configs/MIT_CSAIL/compute/etc/neutron/plugins/ml2/ml2_conf_fslsdn.ini
Conf-Externals,https://github.com/openstack/sahara/blob/master/sahara/plugins/default_templates/template.conf
Conf-Reader,https://github.com/openstack/masakari-monitors/blob/master/masakarimonitors/manager.py
Conf-Infrastructure-Template,https://github.com/openstack/rpm-packaging/blob/master/openstack/ceilometermiddleware/ceilometermiddleware.spec.j2
Conf-Infrastructure-Variables,https://github.com/openstack/ansible-role-chrony/blob/master/meta/main.yml
Conf-Declaration,https://github.com/openstack/zun/blob/master/zun/conf/cni_daemon.py
Conf-Infrastructure-Setup,https://github.com/openstack/kolla-ansible/blob/master/ansible/roles/glance/tasks/stop_service.yml
Conf-Infrastructure-Setup,https://github.com/openstack/puppet-tripleo/blob/master/manifests/packages.pp
Conf-Infrastructure-Template,https://github.com/openstack/election/blob/master/openstack_election/templates/ptl_voting_last_days.j2
Conf-Infrastructure-Variables,https://github.com/openstack/tripleo-validations/blob/master/roles/stonith_exists/vars/main.yml
Conf-Infrastructure-Template,https://github.com/openstack/rpm-packaging/blob/master/openstack/aodhclient/aodhclient.spec.j2
Conf-Infrastructure-Setup,https://github.com/openstack/kolla-ansible/blob/master/ansible/roles/designate/tasks/clone.yml
Conf-Infrastructure-Variables,https://github.com/openstack/tripleo-validations/blob/master/roles/openstack_endpoints/vars/main.yml
Conf-Externals,https://github.com/openstack/pycadf/blob/master/etc/pycadf/trove_api_audit_map.conf
Conf-Infrastructure-Template,https://github.com/openstack/rpm-packaging/blob/master/openstack/python-tempestconf/python-tempestconf.spec.j2
Conf-Reader,https://github.com/openstack/freezer-dr/blob/master/freezer_dr/evacuators/common/manager.py
Conf-Infrastructure-Template,https://github.com/openstack/rpm-packaging/blob/master/openstack/XStatic-Angular-Vis/XStatic-Angular-Vis.spec.j2
Conf-Infrastructure-Variables,https://github.com/openstack/kayobe/blob/master/ansible/group_vars/all/users
Conf-Infrastructure-Variables,https://github.com/openstack/openstack-helm-infra/blob/master/fluentd/values.yaml
Conf-Infrastructure-Template,https://github.com/openstack/kayobe/blob/master/ansible/roles/kolla-openstack/templates/octavia.conf.j2
Inf-Creation,https://github.com/openstack/charm-ceilometer/blob/master/charmhelpers/contrib/openstack/files/check_haproxy.sh
Conf-Externals,https://github.com/openstack/solum/blob/master/etc/solum/policy-generator.conf
Conf-Externals,https://github.com/openstack/rpm-packaging/blob/master/openstack/barbican/openstack-barbican.defaultconf
Conf-ServiceOperations,https://github.com/openstack/kuryr-kubernetes/blob/master/devstack/plugin.sh
Conf-ServiceOperations,https://github.com/openstack/kuryr-libnetwork/blob/master/contrib/vagrant/devstack.sh
Conf-Infrastructure-Setup,https://github.com/openstack/kolla-ansible/blob/master/ansible/roles/designate/tasks/stop.yml
Conf-ServiceOperations,https://github.com/openstack/blazar/blob/master/devstack/plugin.sh
Conf-Infrastructure-Variables,https://github.com/openstack/openstack-ansible/blob/master/inventory/group_vars/all/glance.yml
Conf-Infrastructure-Variables,https://github.com/openstack/charm-keystone/blob/master/charmhelpers/contrib/hardening/defaults/os.yaml
Conf-Infrastructure-Template,https://github.com/openstack/puppet-tripleo/blob/master/templates/stunnel/service.erb
Conf-Infrastructure-Variables,https://github.com/openstack/ansible-role-systemd_networkd/blob/master/vars/main.yml
Conf-Infrastructure-Template,https://github.com/openstack/grenade/blob/master/roles/write-grenade-conf/templates/pluginrc.j2
Conf-Infrastructure-Template,https://github.com/openstack/rpm-packaging/blob/master/openstack/metalsmith/metalsmith.spec.j2
Conf-Infrastructure-Template,https://github.com/openstack/election/blob/master/openstack_election/templates/tc_election_season.j2
Conf-Externals,https://github.com/openstack/ironic/blob/master/ironic/drivers/modules/ansible/playbooks/ansible.cfg
Conf-Infrastructure-Setup,https://github.com/openstack/puppet-ironic/blob/master/manifests/cinder.pp
Conf-Infrastructure-Setup,https://github.com/openstack/kolla-ansible/blob/master/ansible/roles/etcd/tasks/stop.yml
Conf-ServiceOperations,https://github.com/openstack/pbr/blob/master/tools/integration.sh
Conf-Infrastructure-Template,https://github.com/openstack/rpm-packaging/blob/master/openstack/python-ironicclient/python-ironicclient.spec.j2
Conf-Infrastructure-Variables,https://github.com/openstack/charm-swift-storage/blob/master/charmhelpers/contrib/hardening/defaults/os.yaml
Conf-Infrastructure-Template,https://github.com/openstack/charm-neutron-openvswitch/blob/master/templates/mitaka/l3_agent.ini
Conf-Infrastructure-Variables,https://github.com/openstack/openstack-helm-addons/blob/master/mini-mirror/values_overrides/apparmor.yaml
Conf-Externals,https://github.com/openstack/ironic/blob/master/setup.cfg
Conf-Infrastructure-Setup,https://github.com/openstack/kolla-ansible/blob/master/ansible/roles/cyborg/tasks/bootstrap_service.yml
Conf-Infrastructure-Setup,https://github.com/openstack/kolla-ansible/blob/master/ansible/roles/cinder/tasks/bootstrap.yml
Conf-Infrastructure-Variables,https://github.com/openstack/cookbook-openstack-integration-test/blob/master/files/default/heat.yml
Inf-Creation,https://github.com/openstack/cookbook-openstack-application-catalog/blob/master/bootstrap.sh
Conf-Infrastructure-Variables,https://github.com/openstack/charm-rabbitmq-server/blob/master/charmhelpers/contrib/hardening/defaults/os.yaml
Conf-Infrastructure-Variables,https://github.com/openstack/charm-openstack-dashboard/blob/master/charmhelpers/contrib/hardening/defaults/mysql.yaml
Conf-Externals,https://github.com/openstack/osops/blob/master/example-configs/MIT_CSAIL/controller/etc/glance/glance-scrubber-paste.ini
